328 16652
155 309 19372
132 109 44788
201 296 16252
15 242 42323
74 189 29901
222 255 28534
267 110 81631
234 186 31712
159 109 31153
99 27 26739
40 229 98069
111 113 17101
214 286 59148
164 194 62794
34 92 31675
167 135 18898
79 1 536
69 90 18267
99 74 43172
245 287 18899
53 76 42932
139 152 31541
269 283 63712
2 278 9799
34 323 446
260 322 99873
307 144 41515
91 44 24798
89 84 15263
9 263 43639
20 113 32595
272 321 54719
236 45 63595
108 67 13097
101 47 31197
74 227 35398
49 158 68118
125 241 20250
268 172 49790
246 302 3057
28 180 62474
156 140 83957
145 193 78599
117 235 27036
253 87 82659
107 312 23434
54 294 91735
137 159 55017
290 267 10488
129 15 46970
49 251 73343
301 159 63609
1 230 35642
291 176 96523
46 76 77134
316 178 29116
298 45 2870
78 103 23606
204 103 83770
5 256 81542
220 126 98381
292 143 88074
262 185 79972
223 44 96610
19 64 65844
211 143 67864
33 100 54938
241 156 89197
309 46 25310
199 152 31773
15 124 27252
266 189 46578
145 53 5257
38 95 64113
174 147 62663
110 50 67146
252 76 54725
91 163 27989
138 31 71276
91 150 74734
30 278 86452
1 217 87050
26 158 4882
89 88 86800
172 13 12680
181 54 23111
136 139 3450
166 277 30122
28 186 50470
69 159 25016
6 103 3588
114 319 39722
155 136 5253
3 43 53761
16 57 86193
71 280 55682
222 41 49239
11 209 50316
205 286 13634
250 130 58228
93 308 90080
169 162 20944
139 162 39665
228 2 4956
152 80 30851
109 256 39766
79 233 66681
135 240 95596
260 144 65361
291 134 32005
39 119 46670
56 133 44483
103 41 37966
173 191 31162
256 260 82745
32 28 5676
79 91 71936
68 74 71786
100 314 27472
267 71 7808
129 230 94386
281 320 20108
142 79 4813
48 328 32019
177 134 75262
19 254 79597
17 125 15292
117 63 94422
288 108 11563
4 100 73019
325 152 41400
197 325 65105
240 154 9072
213 150 97089
173 92 44793
59 3 56393
3 81 86218
186 50 65738
298 75 43188
48 133 70592
185 243 14768
201 205 36881
44 159 13395
228 50 36732
154 268 15340
135 60 59642
219 65 89481
154 29 77844
310 133 49656
62 179 76287
289 73 23993
228 175 81718
58 87 56113
77 237 10930
283 6 10704
9 252 39279
316 73 35914
148 144 98162
143 109 73290
248 269 82782
154 298 18436
113 251 56711
71 109 52904
131 28 83135
153 56 12041
106 212 89435
47 280 46379
64 41 42714
123 29 92475
25 122 68006
71 8 48838
143 16 76733
108 91 95008
213 304 91126
151 202 34951
321 111 55925
73 149 8719
103 24 54999
40 49 73973
320 69 6989
263 16 68111
199 166 69379
282 29 74661
21 67 18258
28 200 12616
243 214 21249
1 283 821
227 301 18480
61 59 68042
207 312 38278
305 47 5053
54 202 45273
32 38 98560
286 153 45206
37 135 76013
113 40 93468
122 272 91280
52 38 38580
149 8 30958
285 23 60666
87 122 75843
1 41 67553
289 220 57590
96 148 56079
294 151 8256
321 30 44045
26 282 46421
131 144 20605
153 114 32031
151 310 93967
129 47 50590
142 166 9488
114 121 79080
215 48 38688
246 256 57119
54 300 1299
81 314 94829
117 295 77938
42 257 96144
270 167 20460
285 181 56859
65 80 95726
139 294 44086
43 251 3359
156 38 44305
128 148 68540
181 60 2850
175 173 84045
83 43 10942
275 253 74390
325 34 39693
269 162 16462
201 22 31488
313 166 66493
24 49 20180
91 176 14326
312 188 80676
241 240 39836
235 158 32255
293 84 77856
275 133 19660
18 86 56157
219 305 25975
328 172 61174
170 117 90140
64 205 32213
117 213 6242
320 136 54720
108 165 71027
178 312 59339
74 10 30070
173 157 6698
230 11 35668
14 280 48665
244 132 40713
255 1 70389
20 9 6804
287 199 79947
114 59 95381
145 61 66786
65 287 80959
270 91 55845
10 260 94538
258 306 65823
200 161 96362
165 27 74111
121 262 3377
77 263 19238
256 197 45388
54 20 2882
156 184 39642
289 61 86966
50 17 90239
286 51 85118
187 138 88436
324 200 73829
12 251 22369
241 21 5299
34 254 74323
47 14 94177
173 122 86553
217 128 12273
23 183 53021
156 55 27586
195 167 81857
243 165 16697
202 283 75499
266 59 54515
250 86 96242
166 122 61727
32 53 70688
106 270 38610
290 260 11006
172 166 50126
33 46 72219
136 165 45750
47 248 3599
88 281 84308
273 101 54024
96 76 78936
223 174 79516
284 14 19946
255 303 66881
120 91 64985
136 262 3775
262 295 26038
311 250 31059
167 50 70487
1 289 61693
193 78 17810
328 272 70831
267 316 73037
301 226 11965
253 180 33543
234 308 31009
192 85 39888
206 189 7950
198 291 79799
27 261 36980
58 73 44489
321 60 40229
81 179 83970
69 195 76722
226 51 55860
256 88 32295
120 78 49902
69 44 17412
216 103 69864
81 1 76697
276 65 32553
207 111 13247
296 301 12694
309 62 1272
249 101 44686
207 89 27124
70 310 6492
103 240 52640
145 30 33909
62 176 95707
164 151 91854
302 32 26294
252 155 50966
220 61 39324
297 216 33397
242 307 8224
257 105 18573
155 29 65304
53 158 77685
63 107 258
217 284 76818
58 60 39550
177 173 86162
142 214 58999
142 228 62823
137 23 35125
43 192 88694
10 219 1051
127 153 26167
92 320 50738
77 215 38253
158 206 80912
98 125 26674
63 317 29709
23 134 97871
191 21 47200
61 47 6955
18 120 54583
114 293 31904
163 156 91174
165 132 77904
97 61 84376
11 239 65652
190 42 46043
325 128 39617
113 315 11099
75 65 46481
85 84 33423
299 107 97256
270 285 68646
173 317 50177
191 160 84921
25 157 6261
208 269 51712
265 255 89557
317 122 87795
48 8 66788
117 110 59631
208 235 65822
13 231 87925
199 314 19693
295 30 36933
152 97 59593
308 200 15966
130 217 55290
42 241 2947
136 42 77933
83 116 83473
109 257 8527
82 239 32577
61 116 966
272 120 5429
169 39 47563
264 181 83717
131 285 92942
158 124 4834
30 121 68041
105 244 73691
45 6 43241
246 105 98924
74 195 26579
276 157 56130
147 216 37962
85 35 94820
133 4 64779
90 106 13224
11 226 14732
180 25 8076
217 102 28253
249 38 79578
31 216 75686
239 247 43137
28 167 30367
59 288 49336
104 47 23875
145 178 34475
160 301 43617
199 51 73846
302 242 90483
322 43 87620
85 91 9961
239 170 51286
59 45 11818
112 308 73634
311 106 89112
60 190 81219
249 13 66
303 180 13731
59 125 10370
187 298 90798
169 149 16974
16 301 91441
292 152 92827
200 127 52130
320 220 47310
101 282 93676
129 255 73613
172 177 75683
223 255 29397
125 13 11546
213 246 11759
194 143 94928
8 326 94521
123 77 97850
221 62 79658
264 86 10581
255 301 55127
146 41 55063
210 87 77626
189 15 85427
89 12 53975
127 120 5349
77 33 77040
13 100 60112
216 128 69873
147 125 34953
287 299 14493
162 10 68129
215 43 81856
213 58 29131
268 235 3888
229 36 44155
323 83 70853
59 160 95337
122 152 40220
303 227 31761
9 235 63009
199 38 65673
297 36 70287
60 106 38339
199 112 16602
22 226 55345
232 213 9693
11 5 93032
237 104 6772
11 116 30623
78 6 62798
298 169 39369
291 51 33159
232 78 93732
7 41 98698
198 52 16406
87 139 13417
120 76 96782
196 309 88488
303 60 64802
189 232 32946
188 117 35509
24 253 98557
11 212 24186
154 17 80710
251 166 34471
308 41 12214
81 279 6840
159 234 66202
139 12 21342
283 230 32180
232 288 71922
39 177 31836
35 197 74187
278 51 59414
22 137 86447
200 275 19826
242 241 53518
219 319 68771
102 191 41705
157 302 40586
60 132 68295
321 90 89590
50 267 73066
314 156 67862
210 52 71809
76 152 51985
315 216 17203
186 161 23563
248 212 43578
193 108 51889
156 43 21941
81 241 8488
305 153 32799
125 87 37637
322 293 85957
243 234 79577
18 185 59890
63 76 9197
309 249 15263
298 32 93801
98 270 56746
30 185 39333
160 285 2568
40 58 92335
319 196 99122
89 33 29730
302 151 32646
135 129 71382
252 67 20440
109 148 32797
179 8 7262
267 310 52612
149 166 53648
235 193 95975
262 288 16072
81 297 60275
4 303 68343
285 232 8469
160 29 95601
311 8 19363
56 302 19843
151 198 40457
192 37 66796
4 263 21443
62 171 62978
310 164 45032
323 285 94425
131 102 14980
37 87 18798
189 76 92779
245 240 17564
28 72 8142
176 52 22304
258 275 94211
68 177 81760
136 83 67577
181 53 8311
8 262 17869
221 74 97776
226 42 71899
307 60 22005
17 324 96385
262 188 89041
248 61 9287
4 151 52419
210 3 4631
217 264 3507
251 94 2521
179 175 70775
304 146 71530
238 117 5702
234 276 2655
308 318 1899
116 242 41573
182 88 47964
92 81 53610
59 222 88246
246 210 82746
49 33 23740
146 220 85423
255 146 65843
282 59 62847
252 187 94579
76 192 63350
217 210 22153
20 52 74234
35 127 14865
28 304 64637
261 183 64250
9 315 99473
275 252 79421
104 97 38095
157 159 8356
150 232 93037
119 239 86224
217 83 51469
167 48 34053
184 182 74807
300 50 31597
90 292 38119
162 134 37
232 181 65587
4 2 21880
84 187 64779
156 11 9872
84 147 96410
264 297 22324
161 102 63741
89 10 46745
247 270 50919
73 311 92210
210 57 80964
8 236 60331
150 1 75937
195 216 22062
41 180 2368
308 113 44605
122 20 11858
129 258 27719
308 183 99073
323 173 5812
90 20 65997
294 154 73741
157 153 34527
181 259 55863
81 39 63551
209 294 45319
8 301 69774
45 206 79033
139 66 49744
290 300 43909
303 33 71140
318 115 69251
170 82 6065
216 53 36697
67 288 73918
288 282 21302
119 207 29449
227 17 95313
73 179 41872
174 205 66304
305 194 70154
172 137 30492
107 282 96225
226 229 42992
291 100 51814
176 246 30593
287 101 65314
265 315 4428
96 62 71489
264 188 44011
199 259 85935
64 272 23603
263 80 17227
4 169 30768
198 145 80489
241 151 56301
217 132 88622
178 272 17640
279 70 2300
267 178 47522
130 223 27996
324 224 54997
261 145 21765
174 78 64403
106 300 68557
94 118 58811
132 265 96483
44 13 83506
50 305 58365
108 222 89705
315 133 97022
274 181 83852
250 187 74586
112 273 35681
195 139 29472
55 9 25342
154 313 65019
147 319 27075
15 193 31828
107 213 47948
275 51 44012
286 98 50870
299 98 40791
173 237 89046
267 81 89959
56 117 99111
233 279 18599
143 162 17263
239 50 15471
140 260 98729
112 134 39111
95 278 24051
308 95 50360
154 190 34917
168 26 91703
62 200 31119
323 209 5140
205 86 90389
280 276 14940
39 15 60638
172 67 96806
60 79 42081
198 325 7317
68 314 58841
60 237 88168
297 180 67902
203 234 24961
69 214 78476
227 266 57727
94 15 94319
274 187 99547
15 140 50828
188 9 85989
269 249 50785
266 302 96362
284 20 81838
129 147 80322
254 195 5441
180 172 25516
267 143 18529
156 123 76254
158 52 20797
90 220 47176
55 154 34296
266 262 80059
116 25 93000
2 299 39931
153 317 84488
141 138 16177
251 158 70491
230 186 8384
90 169 60334
229 228 20092
264 58 76232
236 130 1211
243 22 53434
85 176 38231
259 130 38380
165 308 2100
226 113 58016
279 64 42656
94 3 75824
230 76 60330
108 214 7110
81 323 95357
211 188 35944
4 276 91493
131 167 6145
51 288 56241
23 147 88936
50 266 21179
263 198 78575
13 25 29637
219 239 71907
35 250 6076
317 6 39106
200 37 21983
193 142 33303
20 299 78355
174 62 14477
144 276 98195
114 132 29403
245 185 88652
304 176 85217
201 2 64873
210 216 81953
168 157 68571
202 88 4111
153 315 13726
290 130 5480
72 180 56300
227 195 81446
184 3 44903
202 109 88843
30 99 33445
183 312 25919
88 285 50065
115 131 35073
68 196 1325
15 210 25514
103 17 14108
299 87 16001
304 12 7353
160 24 51361
136 51 63046
204 97 45044
151 219 30059
193 85 24816
275 286 96106
23 298 53843
296 173 25658
94 193 58687
95 130 9589
114 92 26101
154 311 45408
239 124 2752
222 155 63841
116 227 29783
229 52 33651
115 142 63560
103 243 76403
281 178 23415
277 227 88194
328 82 43589
262 168 61666
113 325 44366
287 295 34463
218 180 54364
175 300 64324
198 6 70488
99 113 38285
109 80 62651
146 147 97252
95 6 49646
226 196 54901
76 56 27238
100 260 95906
328 248 64681
29 265 27573
147 177 49986
315 12 87268
36 290 33049
311 155 44387
29 206 1071
150 9 43440
111 253 57272
141 5 45276
204 242 62548
208 197 43531
178 298 82463
61 124 69196
53 213 59319
173 325 1998
29 4 880
308 34 92678
18 33 75098
230 231 24556
221 294 13421
122 41 30022
305 302 20500
41 121 8150
273 125 50710
262 228 19398
306 31 79321
250 297 63659
116 299 3935
25 196 12473
239 288 67445
198 172 99963
210 204 28882
183 28 80011
323 229 39301
133 210 64285
25 29 59236
33 270 88555
257 90 51438
153 11 68343
213 200 59036
183 85 86126
217 162 85960
262 107 63848
127 316 48677
273 29 57487
215 21 48162
327 206 59515
148 291 88890
262 215 40652
188 123 28411
301 21 76871
174 160 43343
153 132 54550
29 38 82266
160 162 15529
150 285 83090
258 73 13344
152 16 53846
323 302 67701
122 135 44966
35 203 69226
78 40 41471
235 70 14303
76 163 15669
259 91 3801
87 313 72473
87 111 10561
88 199 91705
236 213 65722
203 253 43084
26 32 53915
108 69 53663
241 166 57139
147 321 98165
206 166 71803
57 237 37362
87 302 44588
63 319 53693
96 270 65225
233 242 31583
293 133 90380
193 185 69314
188 80 97439
308 282 25879
23 264 41446
95 226 61430
225 178 6619
90 130 94425
207 125 56752
41 124 48881
224 128 48096
156 37 2798
98 252 60488
145 42 21925
94 27 48474
202 306 20759
1 184 1100
278 133 98844
5 56 81681
94 245 22051
267 228 20588
204 87 48141
43 320 30913
68 115 56318
48 26 92415
323 42 36500
298 207 24188
85 321 45796
251 63 98653
137 52 72678
299 241 33739
237 132 9410
287 177 94745
149 14 94943
109 116 65898
1 240 12428
51 121 34761
34 21 59187
78 77 77908
139 277 80460
225 86 90730
327 71 25982
75 234 53940
269 221 81951
12 269 67979
273 86 12817
105 198 15632
170 228 24842
282 254 69539
42 304 98877
310 326 57565
120 118 19876
298 310 40971
223 10 64400
47 223 84584
34 239 35131
129 49 967
36 139 58088
220 91 78635
181 124 5288
20 296 57175
69 239 29653
246 16 44200
158 308 94120
46 96 45133
280 91 19775
25 310 24017
224 139 22907
68 256 39757
232 44 15666
262 318 11067
322 82 32979
123 267 67039
152 26 50454
142 32 34652
310 271 20974
64 65 54097
297 34 90052
176 123 73150
310 221 62903
46 20 90964
71 101 20640
180 179 72758
65 315 40517
124 194 53858
159 195 56123
121 287 16602
245 254 79981
35 159 52794
71 12 45792
70 52 24815
199 126 66464
154 252 75420
273 217 6379
293 207 25030
257 138 30130
4 301 57483
328 37 42319
247 62 21004
269 267 6366
285 195 22279
179 302 37764
60 2 88948
270 304 70050
102 182 3157
316 209 52593
127 300 69880
186 265 42629
155 158 90393
180 122 17345
284 39 36733
169 266 50622
272 215 34809
307 180 2341
239 127 73932
147 49 4926
245 243 12728
148 295 25229
46 196 30330
138 299 3821
109 140 58800
161 269 77748
195 170 13087
77 250 24570
179 221 75235
16 223 2694
9 38 57303
26 328 6632
145 164 91913
61 279 69604
168 142 35008
175 227 87289
102 276 73983
71 284 69570
68 97 51970
82 58 84047
277 150 70487
75 78 30031
47 91 92413
311 320 83347
86 157 34550
231 25 58274
78 271 41836
237 246 18326
265 188 58562
289 169 52856
62 75 58403
179 41 56248
285 103 57580
270 169 37236
200 124 4073
101 314 60468
36 191 4645
315 74 94904
54 215 11214
100 313 53851
231 8 50484
150 40 31736
307 80 76316
134 124 76835
69 59 97725
141 302 85185
130 148 23797
31 53 59840
33 143 39043
179 193 78101
41 115 71831
31 19 3106
91 141 5980
4 61 91698
74 281 54013
264 143 84135
86 222 80694
182 121 65671
227 130 99123
314 212 5350
109 99 19565
263 191 45552
94 214 97448
205 168 78025
80 49 16344
252 111 65368
260 320 89241
85 7 14843
61 216 257
33 327 34785
16 78 87694
228 247 81307
45 7 42976
90 60 41568
118 106 67111
59 249 77865
79 62 74355
208 47 9576
274 91 56262
256 281 48703
285 10 68718
222 265 6367
6 315 89917
49 245 9035
168 306 90961
265 164 98209
103 287 56917
290 305 33584
165 17 81148
136 162 77827
60 220 76070
313 133 5828
160 35 93373
67 281 64993
265 11 70627
280 328 20278
18 289 96633
47 300 99869
160 296 1861
188 271 54430
148 237 1710
264 175 52990
275 309 93632
140 248 82542
320 301 36743
300 90 19730
223 148 798
51 179 96959
106 266 49502
292 201 92499
84 216 33709
228 138 12368
270 45 34663
171 143 38703
202 116 12721
268 4 64397
222 169 47000
104 62 71887
210 179 94296
182 39 17914
99 183 17596
18 148 37402
27 178 89610
233 136 77423
278 143 79784
162 256 57195
131 198 4927
144 163 33404
24 85 25537
320 124 7930
208 34 81049
14 177 92781
245 265 62238
124 259 65901
32 6 61332
61 267 43072
108 174 61902
221 272 22584
85 236 83338
30 49 31892
60 93 27040
176 190 32694
207 58 70611
319 323 83708
80 289 29578
105 264 11008
276 104 81229
299 110 49119
142 148 1413
65 221 6505
96 92 62995
11 263 76123
10 202 87696
72 293 90522
310 113 3800
69 255 41600
70 92 14851
145 151 40
52 3 43689
266 291 43610
289 12 29802
321 253 84113
80 197 41387
27 229 62715
260 7 51921
326 309 35007
108 47 21957
10 65 23746
82 10 28593
119 265 92298
119 188 95280
225 49 11421
254 272 16085
11 324 41721
114 137 15827
79 301 11290
156 255 97136
175 177 27199
173 50 34508
223 252 52407
235 301 58904
232 12 59925
56 148 15080
190 25 60180
163 173 53608
215 236 56997
197 215 186
163 22 27081
218 165 63140
315 328 75183
301 239 35549
50 172 98077
181 240 96409
13 49 2590
181 189 87579
275 87 64770
191 219 88821
281 26 68801
64 95 75505
107 292 69567
223 67 49257
80 254 12964
114 253 65895
69 266 88640
13 47 73478
132 241 15945
183 12 21378
3 181 14102
280 283 82102
43 199 29798
165 172 96562
291 76 68583
304 39 65279
320 170 50608
309 17 44655
283 226 55755
215 100 54029
96 129 25891
197 279 33193
55 176 1123
211 101 18154
188 223 9313
7 135 58538
4 203 26182
131 41 89888
306 116 40326
130 169 80952
300 156 29810
245 236 94328
254 48 97025
90 148 63881
171 102 71453
196 325 57054
210 140 60212
46 70 4187
11 217 95318
328 173 4607
64 63 67049
82 62 78843
269 223 18995
80 132 45389
145 231 26396
110 88 85308
271 138 69867
316 217 95339
73 321 44776
199 245 56213
227 209 76831
173 143 29342
149 61 36588
79 231 33683
57 240 39672
9 174 81732
234 219 17775
297 255 92950
68 18 71626
324 27 36408
214 56 66637
4 155 3287
172 173 90178
287 196 53450
215 62 36290
71 201 14486
233 245 53542
105 212 34198
79 27 42043
13 227 36040
72 224 64063
293 125 75731
99 279 74908
9 161 68203
248 262 48953
183 300 80078
145 183 88472
50 170 77674
83 102 76034
70 197 63856
220 67 30449
25 234 14094
306 136 63765
188 316 9703
218 59 31642
274 99 41035
48 188 3766
267 307 19597
254 207 70048
144 104 16868
133 318 65319
243 23 72727
25 271 15010
312 147 88560
226 114 25980
70 50 41599
236 41 75007
268 131 84147
206 43 27889
192 191 18301
262 61 16845
289 271 40701
87 82 40166
95 163 90155
246 155 5599
227 19 58108
80 198 44761
233 231 35341
274 238 44183
221 171 16713
99 165 6122
90 150 64264
27 150 33349
242 166 14757
304 50 4480
127 110 45129
303 290 9609
265 3 89679
105 127 32188
189 222 12667
125 196 68035
247 12 66321
310 274 30246
11 157 17219
278 213 44634
135 290 27717
187 260 57124
321 143 70284
144 272 58083
114 11 89194
104 256 53564
235 215 2522
181 291 73672
292 310 43458
17 217 24058
9 312 41040
248 19 72006
152 307 13993
57 82 96829
4 278 36178
278 174 51747
295 141 16531
92 36 12276
189 234 10953
278 45 46915
72 120 65395
204 316 65757
198 298 62201
7 1 81300
284 254 81201
239 46 33400
174 238 36142
241 172 13674
237 235 18938
12 21 1551
285 122 83735
237 231 1869
77 51 86131
268 202 38913
102 71 47826
324 164 41714
213 248 48425
167 210 89
277 18 38878
101 77 49624
226 10 9316
10 105 71303
245 205 447
161 156 31833
254 193 97323
27 181 15284
294 43 9188
